Attribute_Name,ObjectID,NumOID,ImportID,ContainerID,Num_ContainerID,Mandatory,DataType_Kind,Value_Type,Formula,ScopeEntityID,Num_ScopeEntityID,Domain_ID,Num_Domain_ID,Logical_Type_ID,Num_Logical_Type_ID,Distinct_Type_ID,Num_Distinct_Type_ID,Structured_Type_ID,Num_Structured_Type_ID,Collection_Type_ID,Num_Collection_Type_ID,Check_Constraint_Name,Default_Value,Use_Domain_Constraint,Domain_Name,Logical_Type_Name,Structured_Type_Name,Distinct_Type_Name,Collection_Type_Name,Synonyms,Preferred_Abbreviation,Relation_ID,Num_Relation_ID,Entity_Name,PK_Flag,FK_Flag,Relation_Name,Sequence,T_Size,T_Precision,T_Scale,Data_Source
"COUNTRY_ISO3166_2_CHAR3",1006F1C3-002E-BCCF-FF45-2883EEC13AB8,882,,4C5E4CE1-3573-A8F0-4262-0FF1B3B3A5DE,801,N,Domain,,,,,0F684EAE-63C4-56F2-EE06-2F5CD2C5FFFE,3,LOGDT024,756,,,,,,,,,N,"ADDR_COUNTRY_ISO_3166_3",VARCHAR,,,,,,32DFB540-3061-847F-13E2-6A789B50FFE4,1401,"HR_FO Company",,F,"hosted byv1",4,3 CHAR,,,,
"COUNTRY_ISO3166_2_CHAR3",2C97F1E0-28DB-1863-77DA-E7CA044A5A6E,883,,5D52AB05-9BF2-53DC-A872-6CCA648A8623,796,N,Domain,,,,,0F684EAE-63C4-56F2-EE06-2F5CD2C5FFFE,3,LOGDT024,756,,,,,,,,,Y,"ADDR_COUNTRY_ISO_3166_3",VARCHAR,,,,,,956CFBC6-5872-B2C8-D596-E8E672229194,1448,"HR_FCT_HEADCOUNT",,F,"used inv3",1,3 CHAR,,,,
"COUNTRY_ISO3166_2_CHAR3",761DE229-BEB9-4DC2-4E8E-7ADF02315061,884,,7B5D7BC2-2647-4362-2963-671C8D171084,772,Y,Domain,,,,,0F684EAE-63C4-56F2-EE06-2F5CD2C5FFFE,3,LOGDT024,756,,,,,,,,,N,"ADDR_COUNTRY_ISO_3166_3",VARCHAR,,,,,,976755AF-4FBE-EC44-D67A-B8124F9BC02C,1395,"HR_EMP_ADDR_PERSONAL_HISTORY",P,F,"has history ofv4",2,3 CHAR,,,,
"COUNTRY_ISO3166_2_CHAR3",240FFDE6-7443-F01D-1985-4BEC083A59CB,885,,82FCDB74-D6F8-368E-E2B3-99FE8E3DCAD5,790,N,Domain,,,,,0F684EAE-63C4-56F2-EE06-2F5CD2C5FFFE,3,LOGDT024,756,,,,,,,,,N,"ADDR_COUNTRY_ISO_3166_3",VARCHAR,,,,,,C40980E5-3E8A-88EC-ADB0-7B99808B03AA,1404,"HR_EMP_PERSONAL",,F,"hosted byv4",2,3 CHAR,,,,
"COUNTRY_ISO3166_2_CHAR3",FF62BED7-34D2-6FFC-4DEF-52A59D636964,886,,8B678558-906C-CACE-133E-1DE9F79816A3,774,N,Domain,,,,,0F684EAE-63C4-56F2-EE06-2F5CD2C5FFFE,3,LOGDT024,756,,,,,,,,,N,"ADDR_COUNTRY_ISO_3166_3",VARCHAR,,,,,,024D975B-F72E-2D7A-90BA-463BAFB7777B,1394,"HR_EMP_ADDR_WORK_HISTORY",,F,"has history ofv3",2,3 CHAR,,,,
"COUNTRY_ISO3166_2_CHAR3",2FF0E5DE-259D-9336-12C6-0FA99CA369E8,887,,C685CC87-4C43-43B0-F455-E8830148EAF8,799,Y,Domain,,,,,0F684EAE-63C4-56F2-EE06-2F5CD2C5FFFE,3,LOGDT024,756,,,,,,,,,N,"ADDR_COUNTRY_ISO_3166_3",VARCHAR,,,,,,,,"HR_FO_Country",P,,,1,3 CHAR,,,,
"COUNTRY_ISO3166_2_CHAR3",B4917CC6-6B77-9478-7A70-52497D6CA08A,888,,F6D1EC36-6739-810D-6080-E9002F4F4C55,771,Y,Domain,,,,,0F684EAE-63C4-56F2-EE06-2F5CD2C5FFFE,3,LOGDT024,756,,,,,,,,,N,"ADDR_COUNTRY_ISO_3166_3",VARCHAR,,,,,,ADCCECBC-BD41-C3FB-3233-2CFC22337599,1403,"HR_EMP_ADDR_PERSONAL",P,F,"hosted byv3",2,3 CHAR,,,,
"COUNTRY_ISO3166_2_NUM",5C8284A1-1057-30EC-59A5-354F3600B715,889,,C685CC87-4C43-43B0-F455-E8830148EAF8,799,N,Domain,,,,,4E9D0DC5-A386-12CC-368A-5C62FD6B9878,4,LOGDT011,721,,,,,,,,,N,"ADDR_COUNTRY_ISO_3166_NUMERIC",Integer,,,,,,,,"HR_FO_Country",,,,3,3 CHAR,,,,
"COUNTRY_ISO4217_CURRENCY",DEBEF427-2FAF-9280-2ECC-F36E7E9DA496,890,,C685CC87-4C43-43B0-F455-E8830148EAF8,799,N,Domain,,,,,5B9D5C51-1364-EE80-1779-F2DFB0E3A38E,44,LOGDT024,756,,,,,,,,,N,"CURRENCY_ISO_4217",VARCHAR,,,,,,,,"HR_FO_Country",,,,5,3 CHAR,,,,
"COUNTRY_NAME",3955EDDE-CFF9-A9CD-675E-682F2F9C0139,891,,C685CC87-4C43-43B0-F455-E8830148EAF8,799,N,Domain,,,,,B6E6DC5E-96E1-7032-8356-78B9B78B0566,5,LOGDT024,756,,,,,,,,,N,"ADDR_COUNTRY_NAME",VARCHAR,,,,,,,,"HR_FO_Country",,,,4,80 CHAR,,,,
"date",66C0BBF8-516F-58C9-CC5D-8568849FE614,892,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,1505F5D1-36C7-9B66-A29A-71D8C95B54BC,297,LOGDT007,708,,,,,,,,,Y,"KEY_DATE_YYYYMMDD",Date,,,,,,,,"CITD_DATE",P,,,1,08 CHAR,,,,
"DATE_ENDED",613E66E3-AB1D-4F84-A80F-AF4135D439D4,893,,5D52AB05-9BF2-53DC-A872-6CCA648A8623,796,Y,Domain,,,,,1505F5D1-36C7-9B66-A29A-71D8C95B54BC,297,LOGDT007,708,,,,,,,,,Y,"KEY_DATE_YYYYMMDD",Date,,,,,,A17FA714-9991-42DD-A315-ACC0BAA5C742,1415,"HR_FCT_HEADCOUNT",P,F,"Relation_52",18,08 CHAR,,,,
"DATE_ENDED",72640E01-E186-A858-953D-E01A320164A0,894,,8322C72D-2C38-62F9-C58B-65F258C065EB,798,Y,Domain,,,,,1505F5D1-36C7-9B66-A29A-71D8C95B54BC,297,LOGDT007,708,,,,,,,,,Y,"KEY_DATE_YYYYMMDD",Date,,,,,,A0D18C8D-D7F7-09B3-7351-4BB904AD5B76,1432,"HR_FCT_PROMO",P,F,"used forv4",13,08 CHAR,,,,
"DATE_ENDED",54C41A74-2617-FB5C-6888-5C02B12254D5,895,,AE3231AB-E14C-5231-6F0B-4F4BB07C5741,797,Y,Domain,,,,,1505F5D1-36C7-9B66-A29A-71D8C95B54BC,297,LOGDT007,708,,,,,,,,,Y,"KEY_DATE_YYYYMMDD",Date,,,,,,FCA6079F-378D-0529-1BBE-F73CAB6665FC,1430,"HR_FCT_IN_OUT",P,F,"used forv2",8,08 CHAR,,,,
"date_num",E67C7FCD-DE65-B5DD-2873-4378BBCD3694,896,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,C474F6F8-95C1-AF7B-B727-63C8A4CE35FE,291,LOGDT011,721,,,,,,,,,Y,"KEY_DATE_NUM",Integer,,,,,,,,"CITD_DATE",,,,3,3 CHAR,,,,
"DATE_STARTED",3D3344C6-B951-B12E-EDA6-C1E08D85B053,897,,5D52AB05-9BF2-53DC-A872-6CCA648A8623,796,Y,Domain,,,,,1505F5D1-36C7-9B66-A29A-71D8C95B54BC,297,LOGDT007,708,,,,,,,,,Y,"KEY_DATE_YYYYMMDD",Date,,,,,,BD8AD115-A058-0DA2-0EF2-485B670FB797,1428,"HR_FCT_HEADCOUNT",P,F,"used for",17,08 CHAR,,,,
"DATE_STARTED",CD7E0514-3A8F-D373-17DB-68C7E6DEC80D,898,,8322C72D-2C38-62F9-C58B-65F258C065EB,798,Y,Domain,,,,,1505F5D1-36C7-9B66-A29A-71D8C95B54BC,297,LOGDT007,708,,,,,,,,,Y,"KEY_DATE_YYYYMMDD",Date,,,,,,22D7A347-9A00-06E5-2A9F-135A5646180D,1431,"HR_FCT_PROMO",P,F,"used forv3",11,08 CHAR,,,,
"DATE_STARTED",5D2B2DB5-FB3D-BBD7-60DB-554B70A74B99,899,,AE3231AB-E14C-5231-6F0B-4F4BB07C5741,797,Y,Domain,,,,,1505F5D1-36C7-9B66-A29A-71D8C95B54BC,297,LOGDT007,708,,,,,,,,,Y,"KEY_DATE_YYYYMMDD",Date,,,,,,EAA87DB7-4CF0-C8FA-713F-F9BE6862C4DF,1429,"HR_FCT_IN_OUT",P,F,"used forv1",7,08 CHAR,,,,
"date day month",E6027AB5-7C8B-6109-DF3A-440F1020602C,900,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,084F10CA-40A4-C3EF-8B4E-23C1F317CB64,286,LOGDT024,756,,,,,,,,,Y,"KEY_DATE_DAY",VARCHAR,,,,,,,,"CITD_DATE",,,,19,2 CHAR,,,,
"date day month year",2E74F3F5-BE4D-0BDC-35D5-90E7C26C8A9B,901,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,084F10CA-40A4-C3EF-8B4E-23C1F317CB64,286,LOGDT024,756,,,,,,,,,Y,"KEY_DATE_DAY",VARCHAR,,,,,,,,"CITD_DATE",,,,18,2 CHAR,,,,
"date dow",588FD9EF-9BDD-48C3-F0B1-BACFE57AA9BB,902,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,7663B91D-AB2B-C2F6-F17D-E0438EAC853A,287,LOGDT011,721,,,,,,,,,Y,"KEY_DATE_DOW",Integer,,,,,,,,"CITD_DATE",,,,16,1 CHAR,,,,
"date dow name",628A9C9B-D9F1-8BF2-5545-18F25874E766,903,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,7663B91D-AB2B-C2F6-F17D-E0438EAC853A,287,LOGDT011,721,,,,,,,,,Y,"KEY_DATE_DOW",Integer,,,,,,,,"CITD_DATE",,,,17,1 CHAR,,,,
"date mm",3442EA23-9A65-75C0-076E-508E5A787B71,904,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,7E814E45-EC0D-9DF7-2A79-C1B96E60E105,290,LOGDT011,721,,,,,,,,,Y,"KEY_DATE_MONTH",Integer,,,,,,,,"CITD_DATE",,,,10,2 CHAR,,,,
"date mm_ name",751ACEC3-5CD7-EFA9-0BE5-503B023D48F1,905,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,7E814E45-EC0D-9DF7-2A79-C1B96E60E105,290,LOGDT011,721,,,,,,,,,Y,"KEY_DATE_MONTH",Integer,,,,,,,,"CITD_DATE",,,,11,2 CHAR,,,,
"date mm_ name abbr",F381F274-ADE6-1298-462C-3884A14219BF,906,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,7E814E45-EC0D-9DF7-2A79-C1B96E60E105,290,LOGDT011,721,,,,,,,,,Y,"KEY_DATE_MONTH",Integer,,,,,,,,"CITD_DATE",,,,12,2 CHAR,,,,
"date mm begin",3750D3E9-7703-F256-4030-CC30B6F072B2,907,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,7663B91D-AB2B-C2F6-F17D-E0438EAC853A,287,LOGDT011,721,,,,,,,,,N,"KEY_DATE_DOW",Integer,,,,,,,,"CITD_DATE",,,,13,1 CHAR,,,,
"date mm end",234A0272-0CA4-4765-7B28-BD599884C5C5,908,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,7663B91D-AB2B-C2F6-F17D-E0438EAC853A,287,LOGDT011,721,,,,,,,,,N,"KEY_DATE_DOW",Integer,,,,,,,,"CITD_DATE",,,,14,1 CHAR,,,,
"date qq",83C0D7F1-7239-7FDC-1731-07558A79E71C,909,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,4BB2B4EE-3949-E3E4-19B5-374C3638B057,292,LOGDT024,756,,,,,,,,,Y,"KEY_DATE_QUARTER",VARCHAR,,,,,,,,"CITD_DATE",,,,7,2 CHAR,,,,
"date qq begin",257B78C5-DF1E-2E78-6453-5651269F282D,910,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Logical Type,,,,,DOM3000004,691,LOGDT007,708,,,,,,,,,N,,Date,,,,,,,,"CITD_DATE",,,,8,,,,,
"date qq end",E4EB78BE-BA80-3A0E-8CDD-53CC234A3D98,911,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Logical Type,,,,,DOM3000004,691,LOGDT007,708,,,,,,,,,N,,Date,,,,,,,,"CITD_DATE",,,,9,,,,,
"Dates",6C8BF29E-DA9B-1FA4-541C-CFAF24EF5C85,912,,B5B61533-62D2-F3B8-172D-27FD4BAFFFBD,768,N,Domain,,,,,DOM3000004,691,LOGDT017,695,,,,,,,,,Y,"Unknown",unknown,,,,,,,,"Employment",,,,1,,,,,
"date ww",6BB9CEB0-C854-F4D1-EA0C-63F7A2B98F10,913,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,35EB9FC0-8B21-1582-F0EF-FC59FB88F163,295,LOGDT011,721,,,,,,,,,Y,"KEY_DATE_WEEK",Integer,,,,,,,,"CITD_DATE",,,,15,2 CHAR,,,,
"date yyyy",952453FC-28BE-6874-DD47-C0B8C15E6E79,914,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,386BDFE2-1578-5199-DE0C-C5AE53227FB2,296,LOGDT011,721,,,,,,,,,Y,"KEY_DATE_YYYY",Integer,,,,,,,,"CITD_DATE",,,,4,4 CHAR,,,,
"date yyyy begin dow",88660C07-5002-6479-490C-DA7516A0A006,915,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,7663B91D-AB2B-C2F6-F17D-E0438EAC853A,287,LOGDT011,721,,,,,,,,,Y,"KEY_DATE_DOW",Integer,,,,,,,,"CITD_DATE",,,,5,1 CHAR,,,,
"date yyyy end dow",40D86F85-E9C1-AC09-3762-78C17CB1A325,916,,06E7CBE5-C399-51F2-844B-B08992D12A26,766,Y,Domain,,,,,7663B91D-AB2B-C2F6-F17D-E0438EAC853A,287,LOGDT011,721,,,,,,,,,Y,"KEY_DATE_DOW",Integer,,,,,,,,"CITD_DATE",,,,6,1 CHAR,,,,
"DEPT_BU_CD",3403971C-903D-590A-9DF5-127645CD154F,917,,5D52AB05-9BF2-53DC-A872-6CCA648A8623,796,N,Domain,,,,,AFDFCA48-EFA7-877A-D929-0BF7B2CE647E,344,LOGDT024,756,,,,,,,,,Y,"ORG_BU_ID",VARCHAR,,,,,,5F2BF5B2-3135-0DE3-C0EF-B4CE7FB1B16F,1438,"HR_FCT_HEADCOUNT",,F,"used inv11",5,10 CHAR,,,,
"DEPT_CD",68573967-82E4-9272-888C-2539C016D5E2,918,,139DACA1-02AA-D22E-D9E4-577FB3BF890C,785,N,Domain,,,,,F7A32204-9BE1-BF5F-F83B-44744BA4AF45,354,LOGDT024,756,,,,,,,,,Y,"ORG_DPT_ID",VARCHAR,,,,,,51D6E168-FEA1-CEB8-54B1-DE8BC41F55CC,1407,"HR_EMP_JOB",,F,"host forv2",6,10 CHAR,,,,
"DEPT_CD",862459F2-08A5-8A3F-A1C3-99A385170A5F,919,,5D52AB05-9BF2-53DC-A872-6CCA648A8623,796,N,Domain,,,,,F7A32204-9BE1-BF5F-F83B-44744BA4AF45,354,LOGDT024,756,,,,,,,,,Y,"ORG_DPT_ID",VARCHAR,,,,,,5F2BF5B2-3135-0DE3-C0EF-B4CE7FB1B16F,1438,"HR_FCT_HEADCOUNT",,F,"used inv11",6,10 CHAR,,,,
"DEPT_CD",FA809704-C889-D390-C69C-BEAB0C388E37,920,,BB9B8FC0-AE76-E9FC-C361-3114F990686C,803,Y,Domain,,,,,F7A32204-9BE1-BF5F-F83B-44744BA4AF45,354,LOGDT024,756,,,,,,,,,Y,"ORG_DPT_ID",VARCHAR,,,,,,,,"HR_FO Department",P,,,3,10 CHAR,,,,
"DEPT_CD",2F46D04D-336D-9D47-1AF9-6928AB0905CD,921,,C26EBFD8-E44F-501C-A27F-0AE1ED4E21B8,804,N,Domain,,,,,F7A32204-9BE1-BF5F-F83B-44744BA4AF45,354,LOGDT024,756,,,,,,,,,Y,"ORG_DPT_ID",VARCHAR,,,,,,F97F2F29-E5A5-0B72-140B-FC06A2E561C7,1408,"HR_FO Division",,F,"host forv3",2,10 CHAR,,,,
"DIV_CD",31D65AA3-32E9-ACB7-EFEB-18B8EAA52E7E,922,,C26EBFD8-E44F-501C-A27F-0AE1ED4E21B8,804,Y,Domain,,,,,4A34173F-663E-A75A-5597-B30B4A51484F,350,LOGDT024,756,,,,,,,,,Y,"ORG_DIV_ID",VARCHAR,,,,,,,,"HR_FO Division",P,,,3,10 CHAR,,,,
"dt_cre_at",4F5ABD76-64DA-A4E6-46BC-A52FFA2796B1,923,,09693790-F43F-8BC6-8702-C37E1CBB0F9A,781,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_EVENT",,,,3,18 CHAR,,,,
"dt_cre_at",CCD078D7-28AD-FAB6-9D41-340F5BB5DC9A,924,,139DACA1-02AA-D22E-D9E4-577FB3BF890C,785,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_JOB",,,,19,18 CHAR,,,,
"dt_cre_at",24D3AAD0-109E-BF36-893F-AAEB7CB3076B,925,,1FEE3D32-5596-7F3D-47B5-07EB1E709CE5,773,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_ADDR_WORK",,,,3,18 CHAR,,,,
"dt_cre_at",9FC68D24-6D8C-9116-C499-2F27EE6109DC,926,,2A7C80C7-3F9C-037F-F80A-733070FB08B0,775,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_BANK_ACC_TRANSIT",,,,2,18 CHAR,,,,
"dt_cre_at",AAB4F716-DFDE-03DE-0309-9A7003A60D07,927,,4C5E4CE1-3573-A8F0-4262-0FF1B3B3A5DE,801,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_FO Company",,,,5,18 CHAR,,,,
"dt_cre_at",8E5F98CC-AAEF-8719-C6C6-B0E05DC9D349,928,,52DE6E72-67DA-AE08-0931-C5188D326D74,770,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP",,,,15,18 CHAR,,,,
"dt_cre_at",09FDF33F-86CF-9BE7-A54F-39EE7E1F69AD,929,,566B12AA-B9EA-1F2B-9AF5-40B75BC0AB15,777,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_BANK_INFO_HISTORY",,,,2,18 CHAR,,,,
"dt_cre_at",E29A857A-10D8-3AE1-F07C-53BD718BB746,930,,6145D3AE-21BE-D017-7A36-0853A1C20ECD,807,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_Holidays",,,,1,18 CHAR,,,,
"dt_cre_at",4F4091E5-B575-151C-71CC-CF9A03DE1AA0,931,,675A8E04-642D-9730-48A9-ED9819CB03C0,788,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_MGR",,,,3,18 CHAR,,,,
"dt_cre_at",B291F656-2F4F-1047-6DE1-6CD371B46028,932,,6D0B3621-FA9F-058D-3AFF-225754EC67E0,782,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_Event Reason",,,,5,18 CHAR,,,,
"dt_cre_at",1D1AAAD2-82CF-CB2D-1DF3-98D2FE7446D0,933,,7B5D7BC2-2647-4362-2963-671C8D171084,772,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_ADDR_PERSONAL_HISTORY",,,,3,18 CHAR,,,,
"dt_cre_at",CEB88A67-2204-932A-8D7E-EE96444E90D3,934,,7E474EC7-A7B8-2CE4-FDE0-51C6D166A3DB,800,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_FO Business Unit",,,,5,18 CHAR,,,,
"dt_cre_at",B0AB2937-41C1-57EE-F45F-F7569A0A8897,935,,82FCDB74-D6F8-368E-E2B3-99FE8E3DCAD5,790,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_PERSONAL",,,,12,18 CHAR,,,,
"dt_cre_at",D42C35BB-FA9E-D6DC-AE55-D58D8424200D,936,,85C2552F-D48A-5099-4C84-8FF8EEB659C4,783,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_GENDER",,,,3,18 CHAR,,,,
"dt_cre_at",433FCA77-71D7-9EED-12F3-32EB54FC8A2B,937,,863EF1EE-3872-04BC-5F08-E1E914F13F6D,794,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_time",,,,2,18 CHAR,,,,
"dt_cre_at",21DEF1D4-8534-5D6C-D02E-1550CB2D9EEB,938,,8C1997EC-53DC-6DF2-4DD8-41DE410D1228,778,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_CLASS",,,,3,18 CHAR,,,,
"dt_cre_at",C04E924D-0699-066A-AC7D-CA2FC6F6E885,939,,91A9DAA6-0FCD-685D-4667-832084A6054A,806,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_Holiday Calendar",,,,1,18 CHAR,,,,
"dt_cre_at",6327A7A1-D361-C20A-A5E5-0A5F82C8191E,940,,951DB69B-041E-5D6C-06E8-FCFEEA96A58F,802,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_FO Cost Center",,,,3,18 CHAR,,,,
"dt_cre_at",97A481EF-2B9D-084C-90B2-C8E1741A1127,941,,B23E9EF1-94F0-8F0C-C6B0-DA7B08E94549,776,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_BANK_INFO",,,,4,18 CHAR,,,,
"dt_cre_at",ADEA70DE-66C9-1398-48D5-7220B80CD29F,942,,BB318835-DCF0-8FF8-1F29-4D8DE402335B,793,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_STATUS",,,,3,18 CHAR,,,,
"dt_cre_at",C8B47B34-A196-4E34-F78F-AB27B027DDD3,943,,BB9B8FC0-AE76-E9FC-C361-3114F990686C,803,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_FO Department",,,,6,18 CHAR,,,,
"dt_cre_at",148706DD-DF05-9F2A-9A5B-304D06DE92A5,944,,BEA03508-4D8B-4F29-7763-76A7B8F277EF,792,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_POSITION",,,,12,18 CHAR,,,,
"dt_cre_at",0F4D8F8D-CED0-C483-5E3A-08331DFF9037,945,,C26EBFD8-E44F-501C-A27F-0AE1ED4E21B8,804,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_FO Division",,,,6,18 CHAR,,,,
"dt_cre_at",04393E62-E22A-0DD6-F29A-43C4D9660FD3,946,,C685CC87-4C43-43B0-F455-E8830148EAF8,799,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_FO_Country",,,,7,18 CHAR,,,,
"dt_cre_at",23A297A6-D294-3098-9577-3A248EB90247,947,,D104F30C-0997-A2F1-0ED9-C52D13E5C974,805,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_Holiday Assignment",,,,1,18 CHAR,,,,
"dt_cre_at",C09E4F31-4D2E-16D3-BA09-054A507F4008,948,,D2778F59-5DE2-E508-5510-602A31AF99AA,795,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_TYPE",,,,3,18 CHAR,,,,
"dt_cre_at",1B005A4C-6DB0-74BE-D836-0F823A11269C,949,,E700DC79-7F29-ED26-8F73-0D3730516C6D,787,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_Job Code",,,,12,18 CHAR,,,,
"dt_cre_at",C82FA991-C31F-6CE7-3547-A5E698E36C03,950,,F46243FA-B440-A573-46D2-5CBAF3843E2F,779,N,Domain,,,,,A4D5ACE1-F392-456B-31BC-B007E3753556,298,LOGDT015,751,,,,,,,,,Y,"KEY_DATE_YYYYMMDDHHMM",Timestamp,,,,,,,,"HR_EMP_EMPLOYMENT",,,,15,18 CHAR,,,,
